Title,Label
"රුසියානු ගුවන් යානය කඩා වැටුණේ කාර්මික දෝෂයක් නිසා නොවන බව තහවුරුයි,International"
"ප්‍රංශය^ බෙල්ජියම සහ නෙදර්ලන්ත සංචාරකයිනුත් ඊජිප්තුව අත්හරියි,International"
"ලාහෝර් කාර්මාන්ත ශාලා අනතුරේ සහන කටයුතු තවමත්,International"
"යානයට වූයේ කුමක් ද,International"
"බෝම්බ බියක් නිසා සියලුම ගුවන් යානා නැවතු රට,International"
"රුමේනියාවේ විරෝධතා,International"
"රුසියානු මගී ගුවන් යානයේ බෝම්බ පිපිරීමට අයි.එස්. ත්‍රස්තයන් සම්බන්ධ බවට සැකයක්,International"
"මාලදිවයින හදිසි නීතිය ප්‍රකාශයට පත් කරයි,International"
"තවත් ගුවන් යානයක් කඩා වැටෙයි - 40ක් මරුට,International"
"සිංගප්පූරුවේදී පසමිතුරු හමුවක්,International"
"කඩා වැටුණු රුසියානු මගී ගුවන් යානයේ හඬ පට,International"
"ඇමරිකාව යළි චීනය සමඟ විරසකවීමේ උත්සහයක,International"
"Update: හදිසි ගොඩබෑමක දී මගීන් 267ක යානයක් අනතුරේ - 10කට තුවාල (ඡායාරූප),International"
"IS ත්‍රස්තවාදීන්ගේ බොරුව - ජනපති ජෙනරල් සිසී ඇවිස්සෙයි,International"
"සොරකමක් සිදුකර පලායන කතට සිදුවූ ඇබැද්දිය,International"
"බොකෝහරාම් රොකට් නිෂ්පාදනාගාරයක් පිළිබඳ තොරතුරු හෙළිවෙයි,International"
"මෝටර් රථයකට යටවූ කුඩා දරුවෙකු දිවිගලවා ගත් හැටි,International"
"රුසියාව^ පැල්මයිරාවේ අයි.එස්. ඉලක්කවලට බෝම්බ හෙලයි,International"
"රුසියානු මගී ගුවන් යානය කඩා වැටුණේ^ ත්‍රස්ත ප්‍රහාරයකින් දැයි සැකයක්,International"
"ගුවන් අනතුරට හේතුව බාහිර සාධකයක්ම බව රුසියානු සමාගම පවසයි,International"
"හොම්ස් ප්‍රාන්තයේ නගරයක් අයි.එස්. සටන්කාමීන් යටතට,International"
"උපන් ගමන් කුණු බක්කියට දැමූ බිළිඳියගේ දිවි බේරු බල්ලෙක්,International"
"අනතුරට පත් රුසියානු යානය ගුවනේදී විනාශ වූ බව තහවුරු වේ,International"
"ගුවන් අනතුරට හේතු සොයන්න^ රුසියානු සහ ඊජිප්තු ඒකාබද්ධ මෙහෙයුමක්,International"
"ඇමරිකානු ස්ථීර හමුදා කදවුරක් මැදපෙරදිගට,International"
"බිහාර් ප්‍රාන්ත මැතිවරණයෙන් පාලක බී.ජේ.පී. යට වැඩි වාසි හිමි වන ලකුණු,International"
"සෝමාලි අගනුවර හෝටලයකට මරාගෙන මැරෙන බෝම්බ ප්‍රහාරයක්,International"
"මාස 5ට පාර්ලිමේන්තු මැතිවරණ 2ක්,International"
"කැරිබියානු සුළිසුළඟින් අතුරුදන්වූ නැවේ සුන්බුන් සොයාගැනේ,International"
"යුද ගැටුම් නිසා මිලියන 60 ක් ලෝක ජනතාව අවතැන්වෙයි,International"
"අධි ශීත ට්‍රක් රථයක හොරට ගිය 130ක්,International"
"ජනපති ඝාතන කුමන්ත්‍රණයට 7ක් අල්ලයි- මුහුදේ සැඟවූ ආයුධත් හමුවේ,International"
"අග්නිදිග ආසියාවේ තුන්කොන් සමුළුවක්,International"
"224කට මරු කැඳවූ ගුවන් අනතුර - රුසියාවට ශෝක දිනයක්,International"
"වෙළඳ සංකීර්ණයක ගින්නක් - 15ක් මරුට,International"
"ජනපති ඝාතන කුමන්ත්‍රණයේ සැක 5ක් පන්නයි,International"
"ඇමරිකානු - රුසියානු යුද අවදානමක්,International"
"Update : අනතුරටපත් යානයේ ගමන්ගත් සියල්ලන් ජීවිතක්ෂයට,International"
"ඇමේසන් වනයේ මහා ගින්නක්,International"
"Update : මගීන් 200ක් රැගත් රුසියානු ගුවන් යානයක් අතුරුදන්,International"
"රුමේනියාවේ රාත්‍රී සමාජශාලාවක ගින්නකින් 27 දෙනෙකු මරුට,International"
